,Time,Plasma Level
969,354.039039,0.019920769
970,354.4044044,0.019955245
971,354.7697698,0.019989709
972,355.1351351,0.02002416
973,355.5005005,0.020058599
974,355.8658659,0.020093025
975,356.2312312,0.020127438
976,356.5965966,0.020161839
977,356.961962,0.020196227
978,357.3273273,0.020230603
979,357.6926927,0.020264966
980,358.0580581,0.020299317
981,358.4234234,0.020333655
982,358.7887888,0.02036798
983,359.1541542,0.020402293
984,359.5195195,0.020436594
985,359.8848849,0.020470881
986,360.2502503,0.020505157
987,360.6156156,0.02053942
988,360.980981,0.02057367
989,361.3463463,0.020607908
990,361.7117117,0.020642133
991,362.0770771,0.020676346
992,362.4424424,0.020710546
993,362.8078078,0.020744734
994,363.1731732,0.020778909
995,363.5385385,0.020813072
996,363.9039039,0.020847222
997,364.2692693,0.02088136
998,364.6346346,0.020915486
999,365,0.020949599
